agent_id,reputation_share,optimization_weight,contribution_share,surplus_share,bid,payment,seed,dimension,poison_ratio,target,initialization,initialization_replicate,evaluator,update_rate,update_policy,coalition_mode,controlled_coalition_size,controlled_poison_count
1,0.4276668967217085,0.2,0.2052146198739095,0.29419553061302905,1.22,2.749816759187751,2,2,0.3,0.0,uniform,0,uniform,0.0,adaptive,controlled,5,1
2,0.21361544412444308,0.2,0.7594916432483677,0.5411411635987978,1.3800000000000001,4.193934050713748,2,2,0.3,0.0,uniform,0,uniform,0.0,adaptive,controlled,5,1
3,0.35870203433254416,0.2,0.018943724762416243,0.1548470485904674,1.1400000000000001,1.9452046526704305,2,2,0.3,0.0,uniform,0,uniform,0.0,adaptive,controlled,5,1
15,1.562482130428273e-05,0.2,0.016350012115306598,0.009816257197705671,1.06,1.1110445374280695,2,2,0.3,0.0,uniform,0,uniform,0.0,guarded,controlled,5,1
1,0.4276668967217085,0.2,0.2052146198739095,0.29419553061302905,1.22,2.749816759187751,2,2,0.3,0.0,uniform,0,uniform,0.0,guarded,controlled,5,1
2,0.21361544412444308,0.2,0.7594916432483677,0.5411411635987978,1.3800000000000001,4.193934050713748,2,2,0.3,0.0,uniform,0,uniform,0.0,guarded,controlled,5,1
3,0.35870203433254416,0.2,0.018943724762416243,0.1548470485904674,1.1400000000000001,1.9452046526704305,2,2,0.3,0.0,uniform,0,uniform,0.0,guarded,controlled,5,1
15,1.562482130428273e-05,0.012378377933688942,0.012443610282667748,0.007472416098122362,1.06,1.0988565637102363,2,2,0.3,0.0,uniform,0,uniform,0.5,fixed,controlled,5,1
1,0.4276668967217085,0.20362568554116545,0.20446585163050465,0.2937462696669862,1.22,2.747480602268328,2,2,0.3,0.0,uniform,0,uniform,0.5,fixed,controlled,5,1
2,0.21361544412444308,0.7648954207609072,0.768009850789991,0.5462520881237718,1.3800000000000001,4.220510858243613,2,2,0.3,0.0,uniform,0,uniform,0.5,fixed,controlled,5,1
3,0.35870203433254416,0.015004812639238401,0.015080687296836582,0.1525292261111196,1.1400000000000001,1.933151975777822,2,2,0.3,0.0,uniform,0,uniform,0.5,fixed,controlled,5,1
15,1.562482130428273e-05,0.012508584506424402,0.012443988347340602,0.007472642936926074,1.06,1.0988577432720157,2,2,0.3,0.0,uniform,0,uniform,0.5,adaptive,controlled,5,1
1,0.4276668967217085,0.20364933056479265,0.20446592409689007,0.29374631314681743,1.22,2.74748082836345,2,2,0.3,0.0,uniform,0,uniform,0.5,adaptive,controlled,5,1
2,0.21361544412444308,0.7646063305455353,0.7680090263910978,0.5462515934844359,1.3800000000000001,4.220508286119066,2,2,0.3,0.0,uniform,0,uniform,0.5,adaptive,controlled,5,1
3,0.35870203433254416,0.015133555782478532,0.015081061164671542,0.1525294504318206,1.1400000000000001,1.933153142245467,2,2,0.3,0.0,uniform,0,uniform,0.5,adaptive,controlled,5,1
15,1.45109256616717e-05,0.15980206989833104,0.021963820011295765,0.013184096377042128,1.06,1.1114179758704643,2,2,0.3,0.0,uniform,0,uniform,0.5,guarded,controlled,5,1
1,0.397178465304146,0.20100581310791488,0.204768242410987,0.2817323315682506,1.22,2.3187560931161775,2,2,0.3,0.0,uniform,0,uniform,0.5,guarded,controlled,5,1
2,0.1983867699674198,0.3219299418217733,0.7412599245206148,0.5241106626993368,1.3800000000000001,3.4240315845274134,2,2,0.3,0.0,uniform,0,uniform,0.5,guarded,controlled,5,1
3,0.33313011736417436,0.16036792853716905,0.02447430701017105,0.14793663115177239,1.1400000000000001,1.7169528614919125,2,2,0.3,0.0,uniform,0,uniform,0.5,guarded,controlled,5,1
4,0.07129013643859819,0.15689424663481172,0.007533706046931245,0.03303627820359802,1.3,1.4288414849940323,2,2,0.3,0.0,uniform,0,uniform,0.5,guarded,controlled,5,1
15,1.562482130428273e-05,0.01239410951089697,0.012443885051101375,0.007472580959182538,1.06,1.0988574209877493,2,2,0.3,0.0,uniform,0,uniform,1.0,fixed,controlled,5,1
1,0.4276668967217085,0.2036480406801647,0.20446590429735412,0.2937463012670959,1.22,2.7474807665888985,2,2,0.3,0.0,uniform,0,uniform,1.0,fixed,controlled,5,1
2,0.21361544412444308,0.7649372146298907,0.7680092516364365,0.5462517286316391,1.3800000000000001,4.220508988884523,2,2,0.3,0.0,uniform,0,uniform,1.0,fixed,controlled,5,1
3,0.35870203433254416,0.015020635179047578,0.01508095901510801,0.15252938914208247,1.1400000000000001,1.933152823538829,2,2,0.3,0.0,uniform,0,uniform,1.0,fixed,controlled,5,1
15,1.562482130428273e-05,0.01239410951089697,0.012443885051101375,0.007472580959182538,1.06,1.0988574209877493,2,2,0.3,0.0,uniform,0,uniform,1.0,adaptive,controlled,5,1
1,0.4276668967217085,0.2036480406801647,0.20446590429735412,0.2937463012670959,1.22,2.7474807665888985,2,2,0.3,0.0,uniform,0,uniform,1.0,adaptive,controlled,5,1
