seed,dimension,poison_ratio,target,initialization,evaluator,update_rate,round,agent_id,is_poisoned,reputation_share,optimization_before,marginal_contribution,positive_contribution,contribution_share,optimization_after
0,2,0.0,0.0,dirichlet,optimization,0.3,0,16,False,0.2559981790488201,0.1814801981816899,0.023477127713726256,0.023477127713726256,0.12434313071971609,0.16433907794309774
0,2,0.0,0.0,dirichlet,optimization,0.3,1,9,False,0.3778305024468295,0.6610243989067949,0.15091111233368454,0.15091111233368454,0.832518322134847,0.7124725758752104
0,2,0.0,0.0,dirichlet,optimization,0.3,1,19,False,0.36617131850435053,0.17463652315010747,0.02300754729000163,0.02300754729000163,0.1325740350763365,0.16201777672797618
0,2,0.0,0.0,dirichlet,optimization,0.3,1,16,False,0.2559981790488201,0.16433907794309774,0.0051605843395283665,0.0051605843395283665,0.03490764278881657,0.1255096473968134
0,2,0.0,0.0,dirichlet,optimization,0.3,2,9,False,0.3778305024468295,0.7124725758752104,0.1511948578756893,0.1511948578756893,0.807990429364906,0.7411279319221191
0,2,0.0,0.0,dirichlet,optimization,0.3,2,19,False,0.36617131850435053,0.16201777672797618,0.023889827436991723,0.023889827436991723,0.13328133254215163,0.15339684347222884
0,2,0.0,0.0,dirichlet,optimization,0.3,2,16,False,0.2559981790488201,0.1255096473968134,0.009823048134846087,0.009823048134846087,0.05872823809294227,0.10547522460565206
0,2,0.0,0.0,dirichlet,optimization,0.3,3,9,False,0.3778305024468295,0.7411279319221191,0.15138737463367571,0.15138737463367571,0.8448545732768905,0.7722459243285505
0,2,0.0,0.0,dirichlet,optimization,0.3,3,19,False,0.36617131850435053,0.15339684347222884,0.024444202875458752,0.024444202875458752,0.14200711554171241,0.1499799250930739
0,2,0.0,0.0,dirichlet,optimization,0.3,3,16,False,0.2559981790488201,0.10547522460565206,0.001168861140707275,0.001168861140707275,0.013138311181397104,0.07777415057837557
0,2,0.0,0.0,dirichlet,optimization,0.3,4,9,False,0.3778305024468295,0.7722459243285505,0.15146770322131756,0.15146770322131756,0.848732135451074,0.7951917876653075
0,2,0.0,0.0,dirichlet,optimization,0.3,4,19,False,0.36617131850435053,0.1499799250930739,0.024811166604771548,0.024811166604771548,0.1446011978822595,0.14836630692982958
0,2,0.0,0.0,dirichlet,optimization,0.3,4,16,False,0.2559981790488201,0.07777415057837557,-0.0018452751779623367,0.0,0.006666666666666667,0.0564419054048629
