seed,dimension,poison_ratio,target,initialization,evaluator,update_rate,round,target_error,evaluation_loss,consistency_l1,update_l1,informative,stage3_requests_cumulative,contribution_requests_cumulative
1,2,0.3,0.0,dirichlet,optimization,0.0,0,0.02443667606086919,0.007186963727906774,1.1649870480013806,0.0,True,207,48
1,2,0.3,0.0,dirichlet,optimization,0.3,0,0.012021330992276091,0.013347175178794995,1.0458805409643557,0.3137641622893067,True,228,48
1,2,0.3,0.0,dirichlet,optimization,0.3,1,0.013331815237479283,0.0030472549340581174,0.5568947217051394,0.16706841651154195,True,525,96
1,2,0.3,0.0,dirichlet,optimization,0.3,2,0.023645968887367808,0.010001785996556547,0.41507378544361995,0.12452213563308598,True,747,144
1,2,0.3,0.0,dirichlet,optimization,0.3,3,0.023753740320277217,0.008751055465364387,0.2949474220733579,0.08848422662200736,True,879,192
1,2,0.3,0.0,dirichlet,optimization,0.3,4,0.023857089986570656,0.007704091377800117,0.20868264415931065,0.06260479324779322,True,1011,240
1,2,0.3,0.0,dirichlet,optimization,0.3,5,0.023811424400761894,0.007031735392639624,0.14756983128120704,0.044270949384362046,True,1164,288
1,2,0.3,0.0,dirichlet,uniform,0.0,0,0.023905940042716622,0.014211413760979971,0.3645472625283304,0.0,True,216,75
1,2,0.3,0.0,dirichlet,uniform,0.3,0,0.0068450278853724456,0.026526331901550293,1.6839200127451694,0.5051760038235509,True,258,75
1,2,0.3,0.0,dirichlet,uniform,0.3,1,0.00841693471747007,0.01954760526617368,1.1431764452913145,0.3429529335873943,True,396,150
1,2,0.3,0.0,dirichlet,uniform,0.3,2,0.009060808416277766,0.001815912624200185,0.754812943493295,0.22644388304798846,True,783,225
1,2,0.3,0.0,dirichlet,uniform,0.3,3,0.018250313908879434,0.009176472822825113,0.5438765238274097,0.16316295714822288,True,1002,300
1,2,0.3,0.0,dirichlet,uniform,0.3,4,0.02390587160400237,0.014211383958657583,0.3979832674485976,0.11939498023457926,True,1218,375
1,2,0.3,0.0,dirichlet,uniform,0.3,5,0.023904943765007403,0.014210786670446396,0.278585490189935,0.08357564705698041,True,1407,450
1,2,0.3,0.0,reversed,optimization,0.0,0,0.010659345547011867,0.009059289528924357,0.5141287332719185,0.0,True,201,48
1,2,0.3,0.0,reversed,optimization,0.3,0,0.010659345547011867,0.009059289528924357,0.5141287332719185,0.15423861998157554,True,201,48
1,2,0.3,0.0,reversed,optimization,0.3,1,0.02355373980320863,0.007792884163569702,0.2856934141280917,0.08570802423842754,True,333,96
1,2,0.3,0.0,reversed,optimization,0.3,2,0.023905387102272968,0.006942572247503094,0.16749735532633456,0.05024920659790036,True,519,144
1,2,0.3,0.0,reversed,optimization,0.3,3,0.023742529556004754,0.006473796202409287,0.10080532550784058,0.030241597652352167,True,651,192
1,2,0.3,0.0,reversed,optimization,0.3,4,0.02384694843783919,0.006125126834375137,0.22275348403984713,0.0668260452119542,True,783,573
1,2,0.3,0.0,reversed,optimization,0.3,5,0.02392105592626592,0.006367546070662338,0.12775972983847778,0.03832791895154333,True,921,621
1,2,0.3,0.0,reversed,uniform,0.0,0,0.010659345547011867,0.009402760614951452,0.6307898530924356,0.0,True,201,75
1,2,0.3,0.0,reversed,uniform,0.3,0,0.010659345547011867,0.009402760614951452,0.6307898530924356,0.1892369559277307,True,201,75
1,2,0.3,0.0,reversed,uniform,0.3,1,0.02350023121894651,0.013991791754961014,0.4625482458266835,0.13876447374800505,True,318,150
1,2,0.3,0.0,reversed,uniform,0.3,2,0.023794834641478246,0.014147385954856873,0.32451143580312825,0.0973534307409384,True,471,225
1,2,0.3,0.0,reversed,uniform,0.3,3,0.023892102465268295,0.014202055831750235,0.22741392996993084,0.06822417899097923,True,651,300
1,2,0.3,0.0,reversed,uniform,0.3,4,0.023905948523690768,0.01421143983801206,0.1592336932926366,0.04777010798779106,True,873,375
1,2,0.3,0.0,reversed,uniform,0.3,5,0.02390601637097234,0.014211407552162806,0.11146343411387573,0.033439030234162656,True,1110,450
2,2,0.0,0.0,stage0,optimization,0.0,0,0.00018347177996957953,0.007745206163452851,0.7422702471852152,0.0,True,216,768
2,2,0.0,0.0,stage0,optimization,0.3,0,0.00018347177996957953,0.007745206163452851,0.7422702471852152,0.22268107415556454,True,216,768
2,2,0.0,0.0,stage0,optimization,0.3,1,0.00018347177996957953,0.005761677406068969,0.8596368565571492,0.25789105696714476,True,414,1635
2,2,0.0,0.0,stage0,optimization,0.3,2,0.00018353634036660793,0.004446342213991202,0.1493630575109572,0.04480891725328712,True,630,2529
2,2,0.0,0.0,stage0,optimization,0.3,3,0.00018353634036660793,0.004366075387742438,0.9270896129810782,0.2781268838943235,True,888,3735
2,2,0.0,0.0,stage0,optimization,0.3,4,0.00018347177996957953,0.007559257212267295,0.5484569277191904,0.16453707831575703,True,1137,4512
2,2,0.0,0.0,stage0,optimization,0.3,5,0.00018347177996957953,0.005625768475533414,0.41119188356292646,0.12335756506887793,True,1356,5370
2,2,0.0,0.0,stage0,uniform,0.0,0,0.00018347177996957953,0.008319194739063581,0.6241742593475523,0.0,True,216,795
2,2,0.0,0.0,stage0,uniform,0.3,0,0.00018347177996957953,0.008319194739063581,0.6241742593475523,0.18725227780426573,True,216,795
2,2,0.0,0.0,stage0,uniform,0.3,1,0.00018347177996957953,0.008319194739063581,0.43692198154328665,0.131076594462986,True,480,1590
2,2,0.0,0.0,stage0,uniform,0.3,2,0.00018353634036660793,0.00831918977200985,0.30584534836080657,0.09175360450824196,True,705,2385
2,2,0.0,0.0,stage0,uniform,0.3,3,0.00018353634036660793,0.00831918977200985,0.2140917438525646,0.06422752315576946,True,969,3180
2,2,0.0,0.0,stage0,uniform,0.3,4,0.00018353634036660793,0.00831918977200985,0.14986422069679514,0.04495926620903856,True,1185,3975
2,2,0.0,0.0,stage0,uniform,0.3,5,0.00041309240381259826,0.008259362851579985,0.10443889879911217,0.03133166963973362,True,1500,4770
2,2,0.0,0.0,uniform,optimization,0.0,0,0.00018353634036660793,0.00831918977200985,0.6990789929081749,0.0,True,240,804
2,2,0.0,0.0,uniform,optimization,0.3,0,0.00018353634036660793,0.00831918977200985,0.6990789929081749,0.2097236978724525,True,240,804
2,2,0.0,0.0,uniform,optimization,0.3,1,0.00018353634036660793,0.006151182370293492,0.9389591569804784,0.28168774709414357,True,480,1644
2,2,0.0,0.0,uniform,optimization,0.3,2,0.00018353634036660793,0.004703784050150957,0.24499196843340432,0.07349759053002125,True,750,2289
2,2,0.0,0.0,uniform,optimization,0.3,3,0.00018353634036660793,0.005549333493059469,0.6211505137317472,0.18634515411952418,True,966,3138
2,2,0.0,0.0,uniform,optimization,0.3,4,0.00018353634036660793,0.004313611621890069,0.3389388275178821,0.10168164825536469,True,1209,4311
2,2,0.0,0.0,uniform,optimization,0.3,5,0.00018353634036660793,0.004266971727665764,0.47536971434264585,0.14261091430279374,True,1476,5232
2,2,0.0,0.0,uniform,uniform,0.0,0,0.00018353634036660793,0.00831918977200985,0.6990789929081749,0.0,True,240,795
2,2,0.0,0.0,uniform,uniform,0.3,0,0.00018353634036660793,0.00831918977200985,0.6990789929081749,0.2097236978724525,True,240,795
2,2,0.0,0.0,uniform,uniform,0.3,1,0.00018353634036660793,0.00831918977200985,0.48935529503572245,0.14680658851071676,True,480,1590
2,2,0.0,0.0,uniform,uniform,0.3,2,0.00018353634036660793,0.00831918977200985,0.3425487065250057,0.10276461195750167,True,732,2385
2,2,0.0,0.0,uniform,uniform,0.3,3,0.00018353634036660793,0.00831918977200985,0.23978409456750402,0.07193522837025122,True,972,3180
2,2,0.0,0.0,uniform,uniform,0.3,4,0.00018356123683815895,0.008319214607278505,0.16784905979476672,0.05035471793843005,True,1224,3975
2,2,0.0,0.0,uniform,uniform,0.3,5,0.0001835413661410712,0.008319209640224775,0.11749430313682516,0.03524829094104755,True,1497,4770
2,2,0.0,0.0,dirichlet,optimization,0.0,0,0.00018347177996957953,0.007634605101928401,0.5620218792609897,0.0,True,195,921
2,2,0.0,0.0,dirichlet,optimization,0.3,0,0.0208399494518261,0.0036280969064123383,1.6264430723087693,0.48793292169263075,True,273,885
2,2,0.0,0.0,dirichlet,optimization,0.3,1,0.027515523820485832,0.012334057213186601,1.1613703871956593,0.3484111161586979,True,477,1347
2,2,0.0,0.0,dirichlet,optimization,0.3,2,0.0001835164696721847,0.009880300429096614,0.9019390444499404,0.2705817133349821,True,687,2517
2,2,0.0,0.0,dirichlet,optimization,0.3,3,0.0001835164696721847,0.0070851481267557165,0.5196089368982932,0.15588268106948805,True,882,3411
2,2,0.0,0.0,dirichlet,optimization,0.3,4,0.00018351152136020232,0.005294835747734333,1.3674783836706352,0.4102435151011906,True,1095,4347
2,2,0.0,0.0,dirichlet,optimization,0.3,5,0.0006176849431902554,0.00859952973465783,0.7990538346141743,0.23971615038425234,True,1506,5160
2,2,0.0,0.0,dirichlet,uniform,0.0,0,0.0001835611593747899,0.00831920343140761,0.534564906355704,0.0,True,261,795
2,2,0.0,0.0,dirichlet,uniform,0.3,0,0.019364986359304837,0.014662684872746468,1.1408122177080378,0.3422436653124114,True,201,795
2,2,0.0,0.0,dirichlet,uniform,0.3,1,0.00018349165066489093,0.008319187288482984,0.7524406606717245,0.2257321982015174,True,426,1590
2,2,0.0,0.0,dirichlet,uniform,0.3,2,0.00018347177996957953,0.008319194739063581,0.5267085128161688,0.1580125538448506,True,648,2385
2,2,0.0,0.0,dirichlet,uniform,0.3,3,0.00018353634036660793,0.00831918977200985,0.36869592540734286,0.11060877762220289,True,891,3180
2,2,0.0,0.0,dirichlet,uniform,0.3,4,0.00018353634036660793,0.00831918977200985,0.25808714778513997,0.07742614433554194,True,1134,3975
2,2,0.0,0.0,dirichlet,uniform,0.3,5,0.00018356123683815895,0.008319214607278505,0.18066117126951187,0.05419835138085352,True,1362,4770
2,2,0.0,0.0,reversed,optimization,0.0,0,0.00018353634036660793,0.0078124294923155434,0.8511413105424117,0.0,True,240,660
2,2,0.0,0.0,reversed,optimization,0.3,0,0.00018353634036660793,0.0078124294923155434,0.8511413105424117,0.25534239316272345,True,240,660
2,2,0.0,0.0,reversed,optimization,0.3,1,0.00018353634036660793,0.005811454761067548,0.9523682864312562,0.28571048592937687,True,459,1392
2,2,0.0,0.0,reversed,optimization,0.3,2,0.00018353634036660793,0.004483432839568425,0.7241341372068213,0.2172402411620464,True,684,2142
2,2,0.0,0.0,reversed,optimization,0.3,3,0.00018349165066489093,0.003951399798439713,0.2609942603567308,0.0782982781070192,True,897,2550
2,2,0.0,0.0,reversed,optimization,0.3,4,0.00018348670235557307,0.0031367639182491402,0.48389338736274823,0.14516801620882452,True,1119,4065
2,2,0.0,0.0,reversed,optimization,0.3,5,0.00018353634036660793,0.0035389519862840217,1.009194645971985,0.3027583937915954,True,1392,5463
2,2,0.0,0.0,reversed,uniform,0.0,0,0.00018353634036660793,0.00831918977200985,0.7269861708911898,0.0,True,240,795
2,2,0.0,0.0,reversed,uniform,0.3,0,0.00018353634036660793,0.00831918977200985,0.7269861708911898,0.21809585126735692,True,240,795
2,2,0.0,0.0,reversed,uniform,0.3,1,0.0001834965989777615,0.00831918977200985,0.5088903196238329,0.1526670958871499,True,459,1590
2,2,0.0,0.0,reversed,uniform,0.3,2,0.00018353634036660793,0.00831918977200985,0.35622322373668297,0.10686696712100482,True,684,2385
2,2,0.0,0.0,reversed,uniform,0.3,3,0.0001834965989777615,0.00831918977200985,0.24935625661567815,0.07480687698470352,True,903,3180
2,2,0.0,0.0,reversed,uniform,0.3,4,0.0001835413661410712,0.008319209640224775,0.17454953450897703,0.05236486035269304,True,1176,3975
2,2,0.0,0.0,reversed,uniform,0.3,5,0.00018353634036660793,0.00831918977200985,0.12218451927828158,0.03665535578348443,True,1392,4770
2,2,0.3,0.0,stage0,optimization,0.0,0,0.01124452211078486,0.016857395479578277,0.5068158567302752,0.0,True,201,165
2,2,0.3,0.0,stage0,optimization,0.3,0,0.01124452211078486,0.016857395479578277,0.5068158567302752,0.15204475701908257,True,201,165
2,2,0.3,0.0,stage0,optimization,0.3,1,0.01136230763067081,0.013342426953824496,0.3846524828439427,0.11539574485318274,True,369,330
2,2,0.3,0.0,stage0,optimization,0.3,2,0.01160832095770259,0.010656904460614168,0.2828077933321922,0.08484233799965758,True,534,504
2,2,0.3,0.0,stage0,optimization,0.3,3,0.01461952973083469,0.008096033562791972,0.17662610131404705,0.05298783039421416,True,819,687
2,2,0.3,0.0,stage0,optimization,0.3,4,0.019116337094046143,0.005225001809705713,0.06378042206687629,0.019134126620062933,True,1281,861
2,2,0.3,0.0,stage0,optimization,0.3,5,0.018323613406306727,0.005035346329039149,0.056654955804323046,0.016996486741296973,True,1743,1026
2,2,0.3,0.0,stage0,uniform,0.0,0,0.01124452211078486,0.018521614993611973,0.4525484575093861,0.0,True,201,156
2,2,0.3,0.0,stage0,uniform,0.3,0,0.01124452211078486,0.018521614993611973,0.4525484575093861,0.1357645372528159,True,201,156
2,2,0.3,0.0,stage0,uniform,0.3,1,0.011306386298757687,0.018532730018099148,0.3177921935463024,0.09533765806389069,True,402,312
2,2,0.3,0.0,stage0,uniform,0.3,2,0.011392919056586681,0.018545218432943027,0.2235919289954779,0.06707757869864331,True,645,468
2,2,0.3,0.0,stage0,uniform,0.3,3,0.01155450476382569,0.018573520705103874,0.1591099288417157,0.04773297865251484,True,840,624
2,2,0.3,0.0,stage0,uniform,0.3,4,0.011813303090636218,0.01862987441321214,0.11662040963870085,0.03498612289161018,True,990,780
2,2,0.3,0.0,stage0,uniform,0.3,5,0.012293232616515604,0.018707122032841045,0.08898934170186021,0.02669680251055806,True,1209,936
2,2,0.3,0.0,uniform,optimization,0.0,0,0.011036091947952187,0.018488102282087006,0.5328176364868207,0.0,True,183,156
2,2,0.3,0.0,uniform,optimization,0.3,0,0.011036091947952187,0.018488102282087006,0.5328176364868207,0.15984529094604627,True,183,156
2,2,0.3,0.0,uniform,optimization,0.3,1,0.011053561663485922,0.014855979947273695,0.4293853058554865,0.12881559175664595,True,408,330
2,2,0.3,0.0,uniform,optimization,0.3,2,0.011277708675911047,0.011962359938980417,0.3292487442414771,0.09877462327244305,True,591,522
2,2,0.3,0.0,uniform,optimization,0.3,3,0.012160417429542436,0.009646652894920206,0.240956288384023,0.07228688651520701,True,786,705
2,2,0.3,0.0,uniform,optimization,0.3,4,0.012922506519227772,0.007799034281899158,0.16732292102927068,0.050196876308781224,True,1005,897
2,2,0.3,0.0,uniform,optimization,0.3,5,0.01919530629580002,0.004591017710722887,0.040561461879213875,0.012168438563764053,True,1413,1080
2,2,0.3,0.0,uniform,uniform,0.0,0,0.011036091947952187,0.01848810228208701,0.5328176364868211,0.0,True,183,156
2,2,0.3,0.0,uniform,uniform,0.3,0,0.011036091947952187,0.01848810228208701,0.5328176364868211,0.15984529094604627,True,183,156
2,2,0.3,0.0,uniform,uniform,0.3,1,0.011053561663485922,0.018486787254611652,0.37285464308586924,0.1118563929257608,True,408,312
2,2,0.3,0.0,uniform,uniform,0.3,2,0.011239738016970868,0.018524518236517906,0.2643961790488122,0.07931885371464362,True,579,468
2,2,0.3,0.0,uniform,uniform,0.3,3,0.011344116651686331,0.018541542813181877,0.1866247363687341,0.0559874209106202,True,750,624
2,2,0.3,0.0,uniform,uniform,0.3,4,0.01178613434012954,0.018621396894256275,0.1380163282573712,0.041404898477211335,True,933,780
2,2,0.3,0.0,uniform,uniform,0.3,5,0.011770166148878936,0.018617790813247364,0.09627384134306001,0.028882152402918054,True,1080,936
2,2,0.3,0.0,dirichlet,optimization,0.0,0,0.018155531582927042,0.012365331680889597,0.44528304428215726,0.0,True,177,441
2,2,0.3,0.0,dirichlet,optimization,0.3,0,0.009607721744454345,0.0074447176523393934,0.7985045632853701,0.2395513689856111,True,243,498
2,2,0.3,0.0,dirichlet,optimization,0.3,1,0.009824060289508108,0.007622615604290841,0.6007647673008424,0.18022943019025275,True,486,654
2,2,0.3,0.0,dirichlet,optimization,0.3,2,0.010179977195620804,0.007354386605299918,0.452493801141025,0.1357481403423075,True,645,828
2,2,0.3,0.0,dirichlet,optimization,0.3,3,0.010514722070490201,0.006842155868410657,0.3391280355364713,0.10173841066094139,True,822,1011
2,2,0.3,0.0,dirichlet,optimization,0.3,4,0.011048925613028615,0.006232630805730189,0.2517521506263522,0.07552564518790564,True,972,1176
2,2,0.3,0.0,dirichlet,optimization,0.3,5,0.012012559515541477,0.005533662639029405,0.18236776910474395,0.054710330731423104,True,1119,1341
2,2,0.3,0.0,dirichlet,uniform,0.0,0,0.03850975040825544,0.03570985607802868,,0.0,False,108,156
2,2,0.3,0.0,dirichlet,uniform,0.3,0,0.01881718589732162,0.02037453589340051,0.8289244412544452,0.24867733237633358,True,231,156
2,2,0.3,0.0,dirichlet,uniform,0.3,1,0.018763059326466935,0.020388396456837654,0.5803698491595111,0.1741109547478533,True,438,312
2,2,0.3,0.0,dirichlet,uniform,0.3,2,0.01816245521152271,0.020528517042597134,0.4075298581100825,0.12225895743302476,True,579,468
2,2,0.3,0.0,dirichlet,uniform,0.3,3,0.018105081787953115,0.020540755862991016,0.28538458666945027,0.08561537600083517,True,747,624
2,2,0.3,0.0,dirichlet,uniform,0.3,4,0.018049148839550666,0.02055468348165353,0.19989912018082956,0.05996973605424888,True,927,780
2,2,0.3,0.0,dirichlet,uniform,0.3,5,0.017998525282997946,0.020566532388329506,0.14004035669976583,0.04201210700992977,True,1092,936
2,2,0.3,0.0,reversed,optimization,0.0,0,0.010794174908365761,0.020665345302043454,0.5419867671278438,0.0,True,198,156
2,2,0.3,0.0,reversed,optimization,0.3,0,0.010794174908365761,0.020665345302043454,0.5419867671278438,0.1625960301383531,True,198,156
2,2,0.3,0.0,reversed,optimization,0.3,1,0.010924911961686767,0.017002714377793854,0.4838980158225641,0.14516940474676931,True,396,330
2,2,0.3,0.0,reversed,optimization,0.3,2,0.011014238116814568,0.013784109032089972,0.38957376644133834,0.11687212993240151,True,621,486
2,2,0.3,0.0,reversed,optimization,0.3,3,0.011232508329531488,0.011197708998511214,0.29941628654609104,0.08982488596382726,True,768,660
2,2,0.3,0.0,reversed,optimization,0.3,4,0.011753518362071391,0.009132429555165208,0.2208978112736671,0.06626934338210008,True,948,834
2,2,0.3,0.0,reversed,optimization,0.3,5,0.012546393605195938,0.007489219391820605,0.1556762363561238,0.04670287090683717,True,1095,1017
2,2,0.3,0.0,reversed,uniform,0.0,0,0.010794174908365761,0.018439724420507748,0.6335955669905873,0.0,True,198,156
2,2,0.3,0.0,reversed,uniform,0.3,0,0.010794174908365761,0.018439724420507748,0.6335955669905873,0.19007867009717622,True,198,156
2,2,0.3,0.0,reversed,uniform,0.3,1,0.011010170787236317,0.018481388067205746,0.4472126106481482,0.1341637831944444,True,411,312
2,2,0.3,0.0,reversed,uniform,0.3,2,0.011162133312830003,0.018512077008684475,0.31580427332499106,0.09474128199749732,True,558,468
2,2,0.3,0.0,reversed,uniform,0.3,3,0.011207003296898943,0.018514469886819523,0.2212790384965431,0.06638371154896294,True,705,624
2,2,0.3,0.0,reversed,uniform,0.3,4,0.01134947926990515,0.018539455408851307,0.15716167701054662,0.04714850310316403,True,870,780
2,2,0.3,0.0,reversed,uniform,0.3,5,0.011596497540741879,0.018583282207449276,0.11403526128958505,0.034210578386875495,True,1038,936
3,2,0.0,0.0,stage0,optimization,0.0,0,0.0056788381157097945,0.024204591333244947,1.0696489477062483,0.0,True,180,714
3,2,0.0,0.0,stage0,optimization,0.3,0,0.0056788381157097945,0.024204591333244947,1.0696489477062483,0.3208946843118745,True,180,714
3,2,0.0,0.0,stage0,optimization,0.3,1,0.02870468864068698,0.02383199211682739,0.2638411409423149,0.07915234228269447,True,312,1563
3,2,0.0,0.0,stage0,optimization,0.3,2,0.026337468853530055,0.020364181553000335,0.15403403886538636,0.04621021165961592,True,546,2421
3,2,0.0,0.0,stage0,optimization,0.3,3,0.02717920670327345,0.020546638728929884,0.11887019864426371,0.03566105959327914,True,774,3144
3,2,0.0,0.0,stage0,optimization,0.3,4,0.02754888911533726,0.020748883587994427,0.08923658965826708,0.02677097689748012,True,870,3822
3,2,0.0,0.0,stage0,optimization,0.3,5,0.027464259408649383,0.02071604005696158,0.06193806543311087,0.018581419629933316,True,966,4464
3,2,0.0,0.0,stage0,uniform,0.0,0,0.0056788381157097945,0.02759350339571635,0.6384143539837468,0.0,True,180,444
3,2,0.0,0.0,stage0,uniform,0.3,0,0.0056788381157097945,0.02759350339571635,0.6384143539837468,0.1915243061951241,True,180,444
3,2,0.0,0.0,stage0,uniform,0.3,1,0.006033096067913135,0.027669611076513927,0.4468900477886228,0.1340670143365868,True,303,888
3,2,0.0,0.0,stage0,uniform,0.3,2,0.006270179880118576,0.02774263670047124,0.3128230334520359,0.0938469100356108,True,501,1332
3,2,0.0,0.0,stage0,uniform,0.3,3,0.006765792796571191,0.027866410712401073,0.25218878565853226,0.0756566356975597,True,852,1776
3,2,0.0,0.0,stage0,uniform,0.3,4,0.006650223697187485,0.027839861810207367,0.1532832863914977,0.04598498591744933,True,1074,2220
3,2,0.0,0.0,stage0,uniform,0.3,5,0.006628311659328645,0.02782927205165227,0.10729830047404826,0.03218949014221444,True,1209,2664
3,2,0.0,0.0,uniform,optimization,0.0,0,0.005014975842373204,0.027393373350302376,0.6533333333333333,0.0,True,222,444
3,2,0.0,0.0,uniform,optimization,0.3,0,0.005014975842373204,0.027393373350302376,0.6533333333333333,0.19600000000000006,True,222,444
3,2,0.0,0.0,uniform,optimization,0.3,1,0.0058951423670805525,0.025468295609332718,1.216661684786156,0.36499850543584683,True,345,1248
3,2,0.0,0.0,uniform,optimization,0.3,2,0.014933661825276445,0.017821032797984845,0.1525991259069216,0.045779737772076445,True,810,1737
3,2,0.0,0.0,uniform,optimization,0.3,3,0.009233890150483148,0.011888102900008895,0.030787535956640466,0.009236260786992134,True,1263,2622
3,2,0.0,0.0,uniform,optimization,0.3,4,0.016646839343803066,0.018386290394777967,0.17122230652312592,0.05136669195693777,True,1641,3282
3,2,0.0,0.0,uniform,optimization,0.3,5,0.0293123840345757,0.02727317042545242,0.9287145292851864,0.27861435878555585,True,1818,4086
3,2,0.0,0.0,uniform,uniform,0.0,0,0.005014975842373204,0.02739337335030238,0.6533333333333333,0.0,True,222,444
3,2,0.0,0.0,uniform,uniform,0.3,0,0.005014975842373204,0.02739337335030238,0.6533333333333333,0.19600000000000006,True,222,444
3,2,0.0,0.0,uniform,uniform,0.3,1,0.0058951423670805525,0.027640844384829204,0.4573333333333332,0.13719999999999996,True,345,888
3,2,0.0,0.0,uniform,uniform,0.3,2,0.0062312220458338174,0.027720389266808827,0.3201333333333334,0.09604,True,588,1332
3,2,0.0,0.0,uniform,uniform,0.3,3,0.0066506917681827815,0.027847458918889362,0.2861561891473343,0.08584685674420035,True,792,1776
3,2,0.0,0.0,uniform,uniform,0.3,4,0.006556483443125316,0.02781488746404648,0.1612088793791301,0.04836266381373912,True,933,2220
3,2,0.0,0.0,uniform,uniform,0.3,5,0.00668229928677988,0.027843914926052094,0.14701578326287207,0.044104734978861714,True,1047,2664
3,2,0.0,0.0,dirichlet,optimization,0.0,0,0.05051061045506522,0.035546526085500144,1.1562919602190354,0.0,True,252,183
3,2,0.0,0.0,dirichlet,optimization,0.3,0,0.006416030738790823,0.01597374149673307,1.235877615410951,0.3707632846232852,True,168,966
3,2,0.0,0.0,dirichlet,optimization,0.3,1,0.006482850638811044,0.005056851656950008,0.45705381829886815,0.13711614548966047,True,639,1896
3,2,0.0,0.0,dirichlet,optimization,0.3,2,0.004807675425123392,0.02316205781182552,0.5611218870805611,0.1683365661241684,True,873,2835
3,2,0.0,0.0,dirichlet,optimization,0.3,3,0.02712141682895819,0.019372416399424365,0.26136437529431816,0.07840931258829537,True,999,3810
3,2,0.0,0.0,dirichlet,optimization,0.3,4,0.02638748485185971,0.018567718493437066,0.18742268773021253,0.05622680631906371,True,1158,4632
3,2,0.0,0.0,dirichlet,optimization,0.3,5,0.0268869961142002,0.019205583415843476,0.13980520912465996,0.04194156273739805,True,1278,5373
3,2,0.0,0.0,dirichlet,uniform,0.0,0,0.01116024005612637,0.029124905665715534,,0.0,False,192,444
3,2,0.0,0.0,dirichlet,uniform,0.3,0,0.05060352790617273,0.040084232886632286,,0.0,False,186,444
3,2,0.0,0.0,reversed,optimization,0.0,0,0.00483842331422224,0.030511227824677814,1.2928628245472673,0.0,True,198,273
3,2,0.0,0.0,reversed,optimization,0.3,0,0.00483842331422224,0.030511227824677814,1.2928628245472673,0.3878588473641802,True,198,273
3,2,0.0,0.0,reversed,optimization,0.3,1,0.02865016394354214,0.02709063746479771,0.19313774236323378,0.05794132270897012,True,318,1257
3,2,0.0,0.0,reversed,optimization,0.3,2,0.02607616335215468,0.02361385574567187,0.07424689035617749,0.02227406710685323,True,585,2124
3,2,0.0,0.0,reversed,optimization,0.3,3,0.026059273581976683,0.02286477885288226,0.05645533210723655,0.01693659963217095,True,768,2982
3,2,0.0,0.0,reversed,optimization,0.3,4,0.02574586846967719,0.022233104717254756,1.0884814726541685,0.32654444179625053,True,957,3630
3,2,0.0,0.0,reversed,optimization,0.3,5,0.0064717395024480595,0.01203751644036074,0.16089428705152242,0.04826828611545675,True,1425,4137
3,2,0.0,0.0,reversed,uniform,0.0,0,0.00483842331422224,0.027333468198776245,0.638414353983747,0.0,True,198,444
3,2,0.0,0.0,reversed,uniform,0.3,0,0.00483842331422224,0.027333468198776245,0.638414353983747,0.19152430619512414,True,198,444
3,2,0.0,0.0,reversed,uniform,0.3,1,0.005710329916952972,0.027580144504706066,0.44689004778862274,0.1340670143365868,True,339,888
3,2,0.0,0.0,reversed,uniform,0.3,2,0.006236149617889097,0.027721785008907318,0.3343185962807617,0.10029557888422855,True,480,1332
3,2,0.0,0.0,reversed,uniform,0.3,3,0.00657510334269773,0.027816566328207653,0.3014061842742581,0.09042185528227734,True,621,1776
3,2,0.0,0.0,reversed,uniform,0.3,4,0.006726391345278415,0.02785563717285792,0.2605255175093581,0.0781576552528075,True,795,2220
3,2,0.0,0.0,reversed,uniform,0.3,5,0.006740265950471169,0.027861530582110088,0.1918778166893194,0.05756334500679588,True,933,2664
3,2,0.3,0.0,stage0,optimization,0.0,0,0.003979209367912989,0.011867564630266874,0.6240067647657112,0.0,True,213,39
3,2,0.3,0.0,stage0,optimization,0.3,0,0.003979209367912989,0.011867564630266874,0.6240067647657112,0.18720202942971334,True,213,39
3,2,0.3,0.0,stage0,optimization,0.3,1,0.0039322442407970365,0.012264716998382857,0.4567717152523421,0.13703151457570262,True,390,78
3,2,0.3,0.0,stage0,optimization,0.3,2,0.003980553690442257,0.01262274833906834,0.33565774088255995,0.10069732226476794,True,576,117
3,2,0.3,0.0,stage0,optimization,0.3,3,0.00584094651328948,0.011355084881895036,0.23141664157445285,0.06942499247233584,True,924,156
3,2,0.3,0.0,stage0,optimization,0.3,4,0.00427456690599895,0.01322727404350815,0.18790389886230457,0.056371169658691364,True,1122,195
3,2,0.3,0.0,stage0,optimization,0.3,5,0.004271720321512351,0.013203230132361661,0.13675120515352518,0.041025361546057584,True,1278,234
3,2,0.3,0.0,stage0,uniform,0.0,0,0.003979209367912989,0.014852492759625116,0.6580102815108719,0.0,True,213,39
3,2,0.3,0.0,stage0,uniform,0.3,0,0.003979209367912989,0.014852492759625116,0.6580102815108719,0.19740308445326157,True,213,39
3,2,0.3,0.0,stage0,uniform,0.3,1,0.003936333577023526,0.014755157132943472,0.45963320409892483,0.1378899612296774,True,471,78
3,2,0.3,0.0,stage0,uniform,0.3,2,0.00398777624006387,0.014839867750803629,0.32259072846135056,0.09677721853840532,True,675,117
3,2,0.3,0.0,stage0,uniform,0.3,3,0.005588758167408392,0.019330189873774845,0.265432822463153,0.0796298467389458,True,828,156
