agent_id,reputation_share,optimization_weight,contribution_share,surplus_share,bid,payment,seed,dimension,poison_ratio,target,initialization,initialization_replicate,evaluator,update_rate,update_policy,coalition_mode,controlled_coalition_size,controlled_poison_count
1,0.14089047270975524,0.08716263262403631,0.0874477090643641,0.10882481452252056,1.22,1.5377684584057598,5,2,0.3,0.0,uniform,0,uniform,0.5,fixed,controlled,7,1
2,0.22467124827335,0.08430329232267156,0.08458104597168889,0.14061712689235334,1.3800000000000001,1.7906020105256717,5,2,0.3,0.0,uniform,0,uniform,0.5,fixed,controlled,7,1
3,0.3390574835345951,0.007234910155158177,0.007281897260655134,0.13999213177023112,1.1400000000000001,1.5487770247690749,5,2,0.3,0.0,uniform,0,uniform,0.5,fixed,controlled,7,1
5,0.1924025048462899,0.31027504517521803,0.3111315141269951,0.263639910414713,1.06,1.8298285384109618,5,2,0.3,0.0,uniform,0,uniform,0.5,fixed,controlled,7,1
6,0.10295250356169836,0.4723932802677234,0.4736649351988102,0.32537996254396545,1.22,2.170109490628379,5,2,0.3,0.0,uniform,0,uniform,0.5,fixed,controlled,7,1
15,2.5289821086214605e-05,0.3969823539472357,0.39822867515375837,0.2389473210206895,1.06,1.7003788203354477,5,2,0.3,0.0,uniform,0,median,0.5,fixed,controlled,7,1
1,0.13817367587153978,0.05727562766612236,0.057423033636160484,0.0897232905303122,1.22,1.4604584186212366,5,2,0.3,0.0,uniform,0,median,0.5,fixed,controlled,7,1
2,0.22033890325947245,0.1725831148055641,0.17310352826911127,0.19199767826525574,1.3800000000000001,1.8945537777508854,5,2,0.3,0.0,uniform,0,median,0.5,fixed,controlled,7,1
3,0.33251942399427603,0.0285636788935575,0.02861820475397652,0.15017869245009632,1.1400000000000001,1.5424788957662583,5,2,0.3,0.0,uniform,0,median,0.5,fixed,controlled,7,1
4,0.20797544089501976,0.012810418220678636,0.012809884098045787,0.09087610681683538,1.3,1.5435479662691187,5,2,0.3,0.0,uniform,0,median,0.5,fixed,controlled,7,1
6,0.10096726615860586,0.32879094485969884,0.3298166740889475,0.23827691091681083,1.22,1.858582121257053,5,2,0.3,0.0,uniform,0,median,0.5,fixed,controlled,7,1
15,3.9015608270031815e-05,0.28663094185569293,0.28832312214732936,0.17300947953170562,1.06,1.7624184868987247,5,2,0.3,0.0,uniform,0,trimmed,0.5,fixed,controlled,7,1
1,0.21316600037051744,0.4369995961140185,0.43960927819023166,0.34903196706234596,1.22,2.6370697862731243,5,2,0.3,0.0,uniform,0,trimmed,0.5,fixed,controlled,7,1
2,0.3399255497661872,0.07934638530449557,0.07977378104719152,0.18383448853478981,1.3800000000000001,2.1263680234512465,5,2,0.3,0.0,uniform,0,trimmed,0.5,fixed,controlled,7,1
5,0.2911032352332575,0.02978506229176918,0.02991005057770864,0.13438732443992818,1.06,1.6056125372261083,5,2,0.3,0.0,uniform,0,trimmed,0.5,fixed,controlled,7,1
6,0.1557661990217679,0.16145536934473814,0.16238376803753884,0.15973674043123046,1.22,1.8685311661507955,5,2,0.3,0.0,uniform,0,trimmed,0.5,fixed,controlled,7,1
15,2.2951872920248327e-05,0.037683117859876256,0.0379003744078039,0.022749405393850442,1.06,1.1505426334675248,6,2,0.3,0.0,uniform,0,uniform,0.5,fixed,controlled,7,1
1,0.08635826064615713,0.23296008236296295,0.23433216410501898,0.17514260272147425,1.22,1.9170675588314674,6,2,0.3,0.0,uniform,0,uniform,0.5,fixed,controlled,7,1
2,0.27550808721793063,0.08549916442215981,0.08599919459571327,0.16180275164460023,1.3800000000000001,2.023974951545509,6,2,0.3,0.0,uniform,0,uniform,0.5,fixed,controlled,7,1
3,0.5708893568749702,0.34385751928175073,0.3458854241744993,0.4358869972546877,1.1400000000000001,2.874830249073657,6,2,0.3,0.0,uniform,0,uniform,0.5,fixed,controlled,7,1
6,0.06722134338802169,0.29414890368853774,0.29588284271696447,0.20441824298538736,1.22,2.0335846070818415,6,2,0.3,0.0,uniform,0,uniform,0.5,fixed,controlled,7,1
4,0.6211978837716264,0.01664329054968518,0.016746898569163726,0.2585272926501488,1.3,2.9597452188139552,6,2,0.3,0.0,uniform,0,median,0.5,fixed,controlled,7,1
5,0.2678520332474978,0.49536941416645386,0.5011856626382092,0.4078522108819246,1.06,3.678411193861956,6,2,0.3,0.0,uniform,0,median,0.5,fixed,controlled,7,1
6,0.1109500829808758,0.4764766378841481,0.4820674387926271,0.3336204964679266,1.22,3.3618435873240884,6,2,0.3,0.0,uniform,0,median,0.5,fixed,controlled,7,1
15,5.348707445963035e-05,0.2856177633877254,0.2881231763439332,0.17289530063614378,1.06,1.945223939257056,6,2,0.3,0.0,uniform,0,trimmed,0.5,fixed,controlled,7,1
1,0.20124940275833472,0.06601304392972329,0.06656295966840359,0.12043753690437606,1.22,1.8366401889504054,6,2,0.3,0.0,uniform,0,trimmed,0.5,fixed,controlled,7,1
2,0.6420444042392489,0.19429326855721651,0.1959854713238896,0.3744090444900333,1.3800000000000001,3.296974307788971,6,2,0.3,0.0,uniform,0,trimmed,0.5,fixed,controlled,7,1
6,0.1566527059279568,0.44540017756061706,0.44932839266377367,0.33225811796944693,1.22,2.921161564003568,6,2,0.3,0.0,uniform,0,trimmed,0.5,fixed,controlled,7,1
15,7.008739499842336e-05,0.12361385996218299,0.12467657965232966,0.07483398274939716,1.06,1.4611101475367687,7,2,0.3,0.0,uniform,0,uniform,0.5,fixed,controlled,7,1
1,0.2589647399848439,0.18356283270835239,0.18515978998435914,0.21468176998455302,1.22,2.370694287117204,7,2,0.3,0.0,uniform,0,uniform,0.5,fixed,controlled,7,1
4,0.38706991258520224,0.018015610742750543,0.018137287556768075,0.16571033756814177,1.3,2.1882074093652397,7,2,0.3,0.0,uniform,0,uniform,0.5,fixed,controlled,7,1
5,0.3538952600349554,0.666128978683944,0.6720263428065432,0.5447739096979081,1.06,3.979988155980787,7,2,0.3,0.0,uniform,0,uniform,0.5,fixed,controlled,7,1
15,3.176642477390021e-05,0.0470831199539831,0.047144497386475,0.02829940500179456,1.06,1.1058450361029073,7,2,0.3,0.0,uniform,0,median,0.5,fixed,controlled,7,1
1,0.11737322997960228,0.11563504718230028,0.11565249264704033,0.11634078758006512,1.22,1.4084720758797054,7,2,0.3,0.0,uniform,0,median,0.5,fixed,controlled,7,1
2,0.10842706744142862,0.013671353160951277,0.013754142750921908,0.05162331262712459,1.3800000000000001,1.463629766455942,7,2,0.3,0.0,uniform,0,median,0.5,fixed,controlled,7,1
3,0.20965016893392383,0.2860809385094174,0.28598915256806906,0.255453559114411,1.1400000000000001,1.5538347657653457,7,2,0.3,0.0,uniform,0,median,0.5,fixed,controlled,7,1
4,0.17543564375098486,0.18818143820634603,0.18815239182410465,0.18306569259485672,1.3,1.5965664220036677,7,2,0.3,0.0,uniform,0,median,0.5,fixed,controlled,7,1
5,0.16039955766644143,0.0777325829026974,0.07777431841887394,0.11082441411790094,1.06,1.2395355508709995,7,2,0.3,0.0,uniform,0,median,0.5,fixed,controlled,7,1
6,0.22868256580284513,0.27161552008430456,0.27153300440451505,0.2543928289638471,1.22,1.632116382921432,7,2,0.3,0.0,uniform,0,median,0.5,fixed,controlled,7,1
15,3.176642477390021e-05,0.0566915066347932,0.05664715270803397,0.03400099819472994,1.06,1.1150816170754625,7,2,0.3,0.0,uniform,0,trimmed,0.5,fixed,controlled,7,1
1,0.11737322997960228,0.08774204960077298,0.08771367900064983,0.09957749939223082,1.22,1.3813155490154139,7,2,0.3,0.0,uniform,0,trimmed,0.5,fixed,controlled,7,1
2,0.10842706744142862,0.06018710896409283,0.06014455440534724,0.0794575596197798,1.3800000000000001,1.5087212465840434,7,2,0.3,0.0,uniform,0,trimmed,0.5,fixed,controlled,7,1
3,0.20965016893392383,0.1260430509866594,0.12603439590057125,0.15948070511391227,1.1400000000000001,1.3983587422845378,7,2,0.3,0.0,uniform,0,trimmed,0.5,fixed,controlled,7,1
4,0.17543564375098486,0.005797631202122386,0.005727079555223206,0.07361050523352787,1.3,1.419249018478315,7,2,0.3,0.0,uniform,0,trimmed,0.5,fixed,controlled,7,1
5,0.16039955766644143,0.511430343750128,0.5116200675132722,0.37113186357453987,1.06,1.6612336189907544,7,2,0.3,0.0,uniform,0,trimmed,0.5,fixed,controlled,7,1
6,0.22868256580284513,0.15210830886143117,0.15211307091690227,0.1827408688712794,1.22,1.5160402075714725,7,2,0.3,0.0,uniform,0,trimmed,0.5,fixed,controlled,7,1
15,8.861025975519314e-06,0.1715811920669131,0.1715971595974668,0.10296184016887028,1.06,1.2267981810735697,8,2,0.3,0.0,uniform,0,uniform,0.5,fixed,controlled,7,1
1,0.42957624753297496,0.37360968664536826,0.37373796063161474,0.39607327539215886,1.22,1.861638706135297,8,2,0.3,0.0,uniform,0,uniform,0.5,fixed,controlled,7,1
2,0.08385575638536971,0.2216464242705954,0.221690222770211,0.16655643621627447,1.3800000000000001,1.6498214266703646,8,2,0.3,0.0,uniform,0,uniform,0.5,fixed,controlled,7,1
3,0.2180478187718818,0.02093910588270464,0.020871332360726007,0.09974192692518834,1.1400000000000001,1.3015819216188051,8,2,0.3,0.0,uniform,0,uniform,0.5,fixed,controlled,7,1
4,0.029070213227407004,0.08449000226548589,0.08445755631422319,0.06230261907949672,1.3,1.4009302429087847,8,2,0.3,0.0,uniform,0,uniform,0.5,fixed,controlled,7,1
5,0.0733972067824874,0.024795528581138173,0.024729898821928345,0.044196822006151965,1.06,1.1315988516499662,8,2,0.3,0.0,uniform,0,uniform,0.5,fixed,controlled,7,1
6,0.16604389627390356,0.10293806028779451,0.10291586950382998,0.1281670802118594,1.22,1.4276306699432122,8,2,0.3,0.0,uniform,0,uniform,0.5,fixed,controlled,7,1
15,1.5534111153675268e-05,0.19766746286113906,0.19828975033722918,0.11898006384679898,1.06,1.397903381324909,8,2,0.3,0.0,uniform,0,median,0.5,fixed,controlled,7,1
2,0.14700607403303606,0.18159580402537698,0.18215517660532513,0.1680955355764095,1.3800000000000001,1.857391321037003,8,2,0.3,0.0,uniform,0,median,0.5,fixed,controlled,7,1
3,0.3822558542291534,0.09561451963787358,0.0958373057065803,0.21040472511560956,1.1400000000000001,1.7375494193283312,8,2,0.3,0.0,uniform,0,median,0.5,fixed,controlled,7,1
4,0.050962487276662784,0.1765405554965879,0.17708013855515492,0.12663307804375806,1.3,1.6596379416442728,8,2,0.3,0.0,uniform,0,median,0.5,fixed,controlled,7,1
5,0.1286713718793299,0.2033702269320935,0.20401483872535042,0.1738774519869422,1.06,1.5538119636429157,8,2,0.3,0.0,uniform,0,median,0.5,fixed,controlled,7,1
6,0.29108867847066416,0.14221756943978592,0.14262279007036013,0.20200914543048176,1.22,1.793705973022568,8,2,0.3,0.0,uniform,0,median,0.5,fixed,controlled,7,1
15,8.861025975519314e-06,0.06476332796977886,0.06470574498915944,0.038826991403885874,1.06,1.1228997260742952,8,2,0.3,0.0,uniform,0,trimmed,0.5,fixed,controlled,7,1
